date_pt,whale_presence_rating,vsr_season,s_fincount,fin_acoustic,s_humpbackcount,humpback_acoustic,s_bluecount,blue_acoustic,bwmv,bwmv_rating,blue_acoustic_count,fin_acoustic_count,humpback_acoustic_count,n_periods,blue_acoustic_percent,fin_acoustic_percent,humpback_acoustic_percent,zone
6/14/2022,High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.62,low,0,0,0,61,0,0,0,Socal VSR
6/15/2022,High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.66,low,0,0,0,69,0,0,0,Socal VSR
6/16/2022,High,active,0,Low Rating,0,Low Rating,0,Medium Rating,0.71,low,1,0,0,78,1,0,0,Socal VSR
6/17/2022,Medium,active,0,Low Rating,3,Low Rating,0,Low Rating,0.71,low,0,0,0,84,0,0,0,Socal VSR
6/18/2022,Medium,active,0,Medium Rating,0,Low Rating,0,Medium Rating,0.65,low,1,1,0,68,1,1,0,Socal VSR
6/19/2022,High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.64,low,0,0,0,68,0,0,0,Socal VSR
6/20/2022,High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.68,low,0,0,0,50,0,0,0,Socal VSR
6/21/2022,Very High,active,0,Low Rating,1,Low Rating,5,Low Rating,0.67,low,0,0,0,38,0,0,0,Socal VSR
6/22/2022,Very High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.71,low,0,0,0,48,0,0,0,Socal VSR
6/23/2022,High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.74,low,0,0,0,53,0,0,0,Socal VSR
6/24/2022,High,active,0,Low Rating,4,Low Rating,4,Low Rating,0.7,low,0,0,0,59,0,0,0,Socal VSR
6/25/2022,High,active,0,Low Rating,2,Low Rating,0,Low Rating,0.73,low,0,0,0,45,0,0,0,Socal VSR
6/26/2022,High,active,0,Low Rating,2,Low Rating,0,Low Rating,0.72,low,0,0,0,67,0,0,0,Socal VSR
6/27/2022,High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.7,low,0,0,0,55,0,0,0,Socal VSR
6/28/2022,High,active,0,Low Rating,0,Low Rating,0,Low Rating,NA,offline,0,0,0,56,0,0,0,Socal VSR
6/29/2022,High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.72,low,0,0,0,58,0,0,0,Socal VSR
6/30/2022,High,active,0,Low Rating,1,Low Rating,0,Low Rating,0.75,medium,0,0,0,70,0,0,0,Socal VSR
7/1/2022,High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.75,medium,0,0,0,73,0,0,0,Socal VSR
7/2/2022,High,active,0,Medium Rating,2,Medium Rating,0,Low Rating,0.74,low,0,4,1,54,0,7,2,Socal VSR
7/3/2022,Very High,active,0,Medium Rating,0,Low Rating,0,Low Rating,0.74,low,0,1,0,79,0,1,0,Socal VSR
7/4/2022,Very High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.77,medium,0,0,0,70,0,0,0,Socal VSR
7/5/2022,Very High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.77,medium,0,0,0,51,0,0,0,Socal VSR
7/6/2022,Very High,active,0,Medium Rating,1,Low Rating,0,High Rating,0.77,medium,8,1,0,50,16,2,0,Socal VSR
7/7/2022,Very High,active,0,Low Rating,1,Low Rating,0,Medium Rating,0.75,medium,2,0,0,67,3,0,0,Socal VSR
7/8/2022,Very High,active,0,Low Rating,2,Low Rating,0,Low Rating,0.74,low,0,0,0,76,0,0,0,Socal VSR
7/9/2022,Very High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.74,low,0,0,0,22,0,0,0,Socal VSR
7/10/2022,Very High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.76,medium,0,0,0,69,0,0,0,Socal VSR
7/11/2022,High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.78,medium,0,0,0,49,0,0,0,Socal VSR
7/12/2022,High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.78,medium,0,0,0,72,0,0,0,Socal VSR
7/13/2022,High,active,0,Low Rating,0,Medium Rating,0,Low Rating,0.76,medium,0,0,2,69,0,0,3,Socal VSR
7/14/2022,High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.76,medium,0,0,0,65,0,0,0,Socal VSR
7/15/2022,High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.76,medium,0,0,0,71,0,0,0,Socal VSR
7/16/2022,High,active,0,Low Rating,2,Low Rating,0,Low Rating,0.77,medium,0,0,0,70,0,0,0,Socal VSR
7/17/2022,Medium,active,0,Low Rating,0,Low Rating,0,High Rating,0.78,medium,26,0,0,53,49,0,0,Socal VSR
7/18/2022,High,active,0,Low Rating,3,Low Rating,0,High Rating,0.79,medium,13,0,0,62,21,0,0,Socal VSR
7/19/2022,High,active,0,Low Rating,0,Low Rating,0,Medium Rating,0.77,medium,5,0,0,68,7,0,0,Socal VSR
7/20/2022,High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.78,medium,0,0,0,32,0,0,0,Socal VSR
7/21/2022,High,active,0,Low Rating,2,Low Rating,0,Low Rating,0.77,medium,0,0,0,84,0,0,0,Socal VSR
7/22/2022,High,active,0,offline,6,offline,0,offline,0.78,medium,NA,NA,NA,NA,NA,NA,NA,Socal VSR
7/23/2022,Medium,active,0,offline,2,offline,0,offline,0.8,medium,NA,NA,NA,NA,NA,NA,NA,Socal VSR
7/24/2022,Medium,active,0,offline,1,offline,1,offline,0.78,medium,NA,NA,NA,NA,NA,NA,NA,Socal VSR
7/25/2022,Medium,active,0,offline,10,offline,0,offline,0.75,medium,NA,NA,NA,NA,NA,NA,NA,Socal VSR
7/26/2022,High,active,0,offline,7,offline,0,offline,0.74,low,NA,NA,NA,NA,NA,NA,NA,Socal VSR
7/27/2022,High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.75,medium,0,0,0,12,0,0,0,Socal VSR
7/28/2022,High,active,0,Low Rating,3,Low Rating,0,High Rating,0.77,medium,9,0,0,77,12,0,0,Socal VSR
7/29/2022,High,active,0,Low Rating,0,Low Rating,0,Medium Rating,0.78,medium,1,0,0,77,1,0,0,Socal VSR
7/30/2022,Very High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.79,medium,0,0,0,61,0,0,0,Socal VSR
7/31/2022,High,active,0,Low Rating,0,Low Rating,0,Medium Rating,0.78,medium,3,0,0,70,4,0,0,Socal VSR
8/1/2022,High,active,0,Low Rating,0,Low Rating,5,High Rating,0.8,medium,16,0,0,64,25,0,0,Socal VSR
8/2/2022,High,active,0,Low Rating,1,Medium Rating,0,High Rating,0.8,medium,15,0,2,71,21,0,3,Socal VSR
8/3/2022,High,active,0,Low Rating,0,Medium Rating,0,Low Rating,0.78,medium,0,0,1,81,0,0,1,Socal VSR
8/4/2022,High,active,0,Low Rating,0,Low Rating,0,Medium Rating,0.82,medium,2,0,0,74,3,0,0,Socal VSR
8/5/2022,High,active,0,Low Rating,0,Low Rating,0,Medium Rating,NA,offline,1,0,0,64,2,0,0,Socal VSR
8/6/2022,High,active,0,Low Rating,0,Low Rating,0,High Rating,0.83,medium,8,0,0,75,11,0,0,Socal VSR
8/7/2022,Medium,active,0,Low Rating,0,Low Rating,0,High Rating,0.83,medium,11,0,0,74,15,0,0,Socal VSR
8/8/2022,High,active,0,Low Rating,3,Low Rating,0,Medium Rating,0.81,medium,5,0,0,82,6,0,0,Socal VSR
8/9/2022,High,active,0,Low Rating,7,Low Rating,0,High Rating,0.81,medium,22,0,0,65,34,0,0,Socal VSR
8/10/2022,Very High,active,0,Low Rating,5,Medium Rating,0,High Rating,0.81,medium,22,0,2,48,46,0,4,Socal VSR
8/11/2022,Very High,active,0,Medium Rating,0,Medium Rating,0,Medium Rating,0.81,medium,6,1,2,68,9,1,3,Socal VSR
8/12/2022,Very High,active,0,Medium Rating,0,Medium Rating,0,Medium Rating,0.82,medium,3,6,2,70,4,9,3,Socal VSR
8/13/2022,Very High,active,0,Medium Rating,0,Medium Rating,0,Medium Rating,0.81,medium,1,2,3,52,2,4,6,Socal VSR
8/14/2022,Very High,active,0,Low Rating,4,Medium Rating,0,Low Rating,0.8,medium,0,0,6,61,0,0,10,Socal VSR
8/15/2022,Very High,active,0,Low Rating,11,Low Rating,0,Low Rating,0.78,medium,0,0,0,73,0,0,0,Socal VSR
8/16/2022,High,active,0,Low Rating,10,Medium Rating,0,Low Rating,0.79,medium,0,0,7,58,0,0,12,Socal VSR
8/17/2022,Very High,active,0,Medium Rating,6,Medium Rating,0,Low Rating,0.78,medium,0,5,3,53,0,9,6,Socal VSR
8/18/2022,Very High,active,0,Low Rating,0,Medium Rating,0,Low Rating,0.78,medium,0,0,3,76,0,0,4,Socal VSR
8/19/2022,Very High,active,0,Low Rating,0,Medium Rating,0,Low Rating,0.8,medium,0,0,4,64,0,0,6,Socal VSR
8/20/2022,Very High,active,0,Low Rating,21,Medium Rating,0,Low Rating,0.78,medium,0,0,2,70,0,0,3,Socal VSR
8/21/2022,Very High,active,0,Low Rating,0,Low Rating,0,Medium Rating,0.78,medium,1,0,0,57,2,0,0,Socal VSR
8/22/2022,High,active,0,Low Rating,2,Medium Rating,0,High Rating,0.79,medium,13,0,1,65,20,0,2,Socal VSR
8/23/2022,High,active,0,Low Rating,2,Low Rating,0,Low Rating,0.8,medium,0,0,0,69,0,0,0,Socal VSR
8/24/2022,Very High,active,0,Low Rating,1,Low Rating,0,Low Rating,0.79,medium,0,0,0,61,0,0,0,Socal VSR
8/25/2022,Very High,active,0,Low Rating,4,Low Rating,0,Low Rating,0.77,medium,0,0,0,72,0,0,0,Socal VSR
8/26/2022,High,active,0,Low Rating,4,Low Rating,0,Low Rating,0.75,medium,0,0,0,73,0,0,0,Socal VSR
8/27/2022,Medium,active,0,Medium Rating,2,Low Rating,0,Low Rating,0.77,medium,0,1,0,65,0,2,0,Socal VSR
8/28/2022,Medium,active,0,Low Rating,0,Low Rating,0,Low Rating,0.76,medium,0,0,0,61,0,0,0,Socal VSR
8/29/2022,High,active,0,Low Rating,1,Low Rating,0,Low Rating,0.78,medium,0,0,0,76,0,0,0,Socal VSR
8/30/2022,High,active,0,Medium Rating,0,Medium Rating,0,Low Rating,0.81,medium,0,2,1,73,0,3,1,Socal VSR
8/31/2022,High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.82,medium,0,0,0,69,0,0,0,Socal VSR
9/1/2022,Medium,active,0,Low Rating,0,Medium Rating,0,Low Rating,0.82,medium,0,0,1,73,0,0,1,Socal VSR
9/2/2022,Medium,active,0,Low Rating,13,Medium Rating,0,Low Rating,0.82,medium,0,0,1,53,0,0,2,Socal VSR
9/3/2022,High,active,0,Low Rating,9,Medium Rating,0,Low Rating,0.8,medium,0,0,3,64,0,0,5,Socal VSR
9/4/2022,High,active,0,Low Rating,0,High Rating,0,High Rating,0.79,medium,6,0,10,61,10,0,16,Socal VSR
9/5/2022,High,active,0,Low Rating,0,Medium Rating,0,Low Rating,0.79,medium,0,0,5,70,0,0,7,Socal VSR
9/6/2022,High,active,0,Low Rating,5,Medium Rating,0,Low Rating,0.79,medium,0,0,5,54,0,0,9,Socal VSR
9/7/2022,High,active,0,Low Rating,7,Medium Rating,0,Low Rating,0.79,medium,0,0,1,69,0,0,1,Socal VSR
9/8/2022,High,active,0,Low Rating,0,Medium Rating,0,Low Rating,0.79,medium,0,0,3,61,0,0,5,Socal VSR
9/9/2022,High,active,0,Low Rating,2,Medium Rating,0,Low Rating,0.81,medium,0,0,3,53,0,0,6,Socal VSR
9/10/2022,Medium,active,0,Low Rating,0,Medium Rating,0,Low Rating,0.78,medium,0,0,4,60,0,0,7,Socal VSR
9/11/2022,Medium,active,0,Low Rating,3,Medium Rating,0,Low Rating,0.72,low,0,0,1,56,0,0,2,Socal VSR
9/12/2022,Medium,active,0,Low Rating,2,Low Rating,0,Low Rating,NA,offline,0,0,0,56,0,0,0,Socal VSR
9/13/2022,Medium,active,0,Low Rating,6,Medium Rating,0,Low Rating,0.63,low,0,0,1,62,0,0,2,Socal VSR
9/14/2022,Medium,active,0,Low Rating,0,Low Rating,0,Low Rating,0.72,low,0,0,0,70,0,0,0,Socal VSR
9/15/2022,Medium,active,0,Low Rating,0,Low Rating,0,Low Rating,0.79,medium,0,0,0,81,0,0,0,Socal VSR
9/16/2022,Medium,active,0,Low Rating,0,Low Rating,0,Low Rating,0.81,medium,0,0,0,70,0,0,0,Socal VSR
9/17/2022,Medium,active,0,Low Rating,13,Low Rating,0,Low Rating,0.79,medium,0,0,0,63,0,0,0,Socal VSR
9/18/2022,High,active,0,Low Rating,4,Medium Rating,0,Low Rating,0.81,medium,0,0,2,63,0,0,3,Socal VSR
9/19/2022,High,active,0,Low Rating,0,High Rating,0,Low Rating,0.8,medium,0,0,23,45,0,0,51,Socal VSR
9/20/2022,High,active,0,Low Rating,11,High Rating,0,Low Rating,0.8,medium,0,0,10,39,0,0,26,Socal VSR
9/21/2022,High,active,0,Low Rating,6,High Rating,0,Low Rating,0.8,medium,0,0,15,37,0,0,41,Socal VSR
9/22/2022,High,active,0,Low Rating,7,High Rating,0,Low Rating,0.82,medium,0,0,14,40,0,0,35,Socal VSR
9/23/2022,High,active,0,Low Rating,10,High Rating,0,Low Rating,0.8,medium,0,0,18,30,0,0,60,Socal VSR
9/24/2022,High,active,0,Low Rating,10,High Rating,0,Low Rating,0.76,medium,0,0,25,36,0,0,69,Socal VSR
9/25/2022,High,active,0,Low Rating,15,High Rating,0,Low Rating,0.8,medium,0,0,19,38,0,0,50,Socal VSR
9/26/2022,High,active,0,Low Rating,4,High Rating,0,Low Rating,0.79,medium,0,0,24,27,0,0,89,Socal VSR
9/27/2022,High,active,0,Low Rating,12,High Rating,0,Low Rating,0.81,medium,0,0,24,30,0,0,80,Socal VSR
9/28/2022,High,active,0,Low Rating,32,High Rating,0,Low Rating,0.82,medium,0,0,24,32,0,0,75,Socal VSR
9/29/2022,High,active,0,Low Rating,0,High Rating,0,Low Rating,0.82,medium,0,0,21,29,0,0,72,Socal VSR
9/30/2022,High,active,0,Low Rating,27,High Rating,0,Low Rating,0.81,medium,0,0,23,27,0,0,85,Socal VSR
10/1/2022,High,active,0,Low Rating,13,High Rating,0,Low Rating,0.82,medium,0,0,23,24,0,0,96,Socal VSR
10/2/2022,High,active,0,Low Rating,11,High Rating,0,Low Rating,0.82,medium,0,0,18,26,0,0,69,Socal VSR
10/3/2022,High,active,0,Low Rating,0,High Rating,0,Low Rating,0.83,medium,0,0,16,27,0,0,59,Socal VSR
10/4/2022,High,active,0,Low Rating,0,High Rating,0,Low Rating,0.83,medium,0,0,19,32,0,0,59,Socal VSR
10/5/2022,High,active,0,Low Rating,13,High Rating,0,Low Rating,0.78,medium,0,0,15,42,0,0,36,Socal VSR
10/6/2022,High,active,0,Low Rating,0,High Rating,0,Low Rating,0.75,medium,0,0,16,29,0,0,55,Socal VSR
10/7/2022,High,active,0,Low Rating,3,High Rating,0,Low Rating,0.78,medium,0,0,20,30,0,0,67,Socal VSR
10/8/2022,High,active,0,Low Rating,24,High Rating,0,Low Rating,0.78,medium,0,0,22,28,0,0,79,Socal VSR
10/9/2022,High,active,0,Low Rating,6,High Rating,0,Medium Rating,0.78,medium,3,0,13,36,8,0,36,Socal VSR
10/10/2022,High,active,0,Low Rating,0,High Rating,0,Low Rating,0.78,medium,0,0,8,38,0,0,21,Socal VSR
10/11/2022,High,active,0,Low Rating,1,High Rating,0,Low Rating,0.82,medium,0,0,19,27,0,0,70,Socal VSR
10/12/2022,High,active,0,Medium Rating,6,High Rating,0,Low Rating,0.8,medium,0,1,16,26,0,4,62,Socal VSR
10/13/2022,High,active,0,Low Rating,0,High Rating,0,Low Rating,0.77,medium,0,0,21,26,0,0,81,Socal VSR
10/14/2022,Very High,active,0,Low Rating,3,High Rating,0,Low Rating,0.78,medium,0,0,21,25,0,0,84,Socal VSR
10/15/2022,High,active,0,Low Rating,12,High Rating,0,Low Rating,0.82,medium,0,0,13,28,0,0,46,Socal VSR
10/16/2022,High,active,0,Low Rating,3,High Rating,0,Low Rating,0.81,medium,0,0,9,30,0,0,30,Socal VSR
10/17/2022,High,active,0,Low Rating,4,High Rating,0,Low Rating,0.81,medium,0,0,11,29,0,0,38,Socal VSR
10/18/2022,High,active,0,Medium Rating,0,High Rating,0,Low Rating,0.8,medium,0,1,20,26,0,4,77,Socal VSR
10/19/2022,High,active,0,Low Rating,45,High Rating,0,Low Rating,0.82,medium,0,0,18,30,0,0,60,Socal VSR
10/20/2022,High,active,0,Low Rating,12,High Rating,0,Low Rating,NA,offline,0,0,24,27,0,0,89,Socal VSR
10/21/2022,High,active,0,Low Rating,0,High Rating,0,Low Rating,0.82,medium,0,0,18,28,0,0,64,Socal VSR
10/22/2022,High,active,0,Low Rating,16,High Rating,0,Low Rating,0.81,medium,0,0,23,27,0,0,85,Socal VSR
10/23/2022,High,active,0,Low Rating,0,High Rating,0,Low Rating,0.81,medium,0,0,10,39,0,0,26,Socal VSR
10/24/2022,High,active,0,Low Rating,3,High Rating,0,Low Rating,0.79,medium,0,0,13,15,0,0,87,Socal VSR
10/25/2022,High,active,0,offline,0,offline,0,offline,0.77,medium,NA,NA,NA,NA,NA,NA,NA,Socal VSR
10/26/2022,High,active,0,Low Rating,11,High Rating,0,Low Rating,0.79,medium,0,0,15,15,0,0,100,Socal VSR
10/27/2022,High,active,0,Low Rating,14,High Rating,0,Low Rating,0.76,medium,0,0,25,36,0,0,69,Socal VSR
10/28/2022,High,active,0,Medium Rating,0,High Rating,0,Low Rating,0.73,low,0,2,25,30,0,7,83,Socal VSR
10/29/2022,High,active,0,Low Rating,0,High Rating,0,Low Rating,0.73,low,0,0,20,53,0,0,38,Socal VSR
10/30/2022,High,active,0,Low Rating,4,High Rating,0,Low Rating,0.73,low,0,0,26,34,0,0,76,Socal VSR
10/31/2022,High,active,0,Low Rating,0,High Rating,0,Low Rating,0.74,low,0,0,26,34,0,0,76,Socal VSR
11/1/2022,Medium,active,0,Low Rating,0,High Rating,0,High Rating,0.74,low,15,0,23,32,47,0,72,Socal VSR
11/2/2022,Medium,active,0,Low Rating,0,High Rating,0,Low Rating,0.73,low,0,0,24,57,0,0,42,Socal VSR
11/3/2022,Medium,active,0,Low Rating,0,High Rating,0,Low Rating,0.71,low,0,0,18,63,0,0,29,Socal VSR
11/4/2022,Low,active,0,Low Rating,2,High Rating,0,Low Rating,0.61,low,0,0,27,39,0,0,69,Socal VSR
11/5/2022,Very High,active,0,Medium Rating,25,High Rating,0,Low Rating,0.58,low,0,1,24,25,0,4,96,Socal VSR
11/6/2022,Very High,active,0,Low Rating,6,High Rating,0,Low Rating,0.57,low,0,0,20,25,0,0,80,Socal VSR
11/7/2022,High,active,0,Low Rating,10,High Rating,0,Low Rating,0.54,low,0,0,23,25,0,0,92,Socal VSR
11/8/2022,High,active,0,Low Rating,0,High Rating,0,Low Rating,0.54,low,0,0,24,29,0,0,83,Socal VSR
11/9/2022,High,active,0,Low Rating,0,High Rating,0,Low Rating,0.53,low,0,0,21,23,0,0,91,Socal VSR
11/10/2022,Very High,active,0,Low Rating,11,High Rating,0,Low Rating,0.52,low,0,0,24,33,0,0,73,Socal VSR
11/11/2022,High,active,0,Low Rating,14,High Rating,0,Low Rating,0.46,low,0,0,19,29,0,0,66,Socal VSR
11/12/2022,High,active,0,Low Rating,15,High Rating,0,Low Rating,0.45,low,0,0,22,32,0,0,69,Socal VSR
11/13/2022,High,active,0,Low Rating,16,High Rating,0,Low Rating,0.43,low,0,0,21,47,0,0,45,Socal VSR
11/14/2022,High,active,0,Low Rating,23,High Rating,1,Low Rating,0.44,low,0,0,24,25,0,0,96,Socal VSR
11/15/2022,High,active,0,Low Rating,0,High Rating,0,Low Rating,0.39,low,0,0,27,42,0,0,64,Socal VSR
11/16/2022,High,active,0,Low Rating,1,High Rating,0,Low Rating,0.41,low,0,0,26,28,0,0,93,Socal VSR
11/17/2022,High,active,0,Low Rating,6,High Rating,0,Low Rating,0.4,low,0,0,21,38,0,0,55,Socal VSR
11/18/2022,High,active,0,Low Rating,7,High Rating,0,Low Rating,0.34,low,0,0,23,32,0,0,72,Socal VSR
11/19/2022,High,active,0,Low Rating,15,High Rating,0,Low Rating,0.37,low,0,0,23,29,0,0,79,Socal VSR
11/20/2022,High,active,0,Low Rating,4,High Rating,0,Low Rating,0.39,low,0,0,23,30,0,0,77,Socal VSR
11/21/2022,High,active,0,Low Rating,0,High Rating,0,Low Rating,0.38,low,0,0,15,39,0,0,38,Socal VSR
11/22/2022,High,active,0,Low Rating,0,Medium Rating,0,Low Rating,0.34,low,0,0,2,64,0,0,3,Socal VSR
11/23/2022,High,active,0,Low Rating,7,High Rating,0,Low Rating,0.33,low,0,0,17,28,0,0,61,Socal VSR
11/24/2022,High,active,0,Low Rating,0,High Rating,0,Low Rating,0.37,low,0,0,18,38,0,0,47,Socal VSR
11/25/2022,High,active,0,Low Rating,10,High Rating,0,Low Rating,0.32,low,0,0,22,33,0,0,67,Socal VSR
11/26/2022,High,active,0,Low Rating,5,High Rating,0,Low Rating,0.3,low,0,0,18,48,0,0,38,Socal VSR
11/27/2022,High,active,0,Low Rating,2,High Rating,0,Low Rating,NA,offline,0,0,16,43,0,0,37,Socal VSR
11/28/2022,High,active,0,Low Rating,0,High Rating,0,Low Rating,0.3,low,0,0,21,31,0,0,68,Socal VSR
11/29/2022,High,active,0,Low Rating,0,High Rating,0,Low Rating,0.28,low,0,0,14,47,0,0,30,Socal VSR
11/30/2022,High,active,0,Low Rating,7,High Rating,0,Low Rating,0.29,low,0,0,16,35,0,0,46,Socal VSR
12/1/2022,High,active,0,Low Rating,0,High Rating,0,Low Rating,0.31,low,0,0,13,49,0,0,27,Socal VSR
12/2/2022,High,active,0,Low Rating,0,High Rating,0,Low Rating,0.27,low,0,0,11,41,0,0,27,Socal VSR
12/3/2022,High,active,0,Low Rating,6,High Rating,0,Low Rating,0.25,low,0,0,12,44,0,0,27,Socal VSR
12/4/2022,High,active,0,Low Rating,0,High Rating,0,Low Rating,0.29,low,0,0,10,65,0,0,15,Socal VSR
12/5/2022,High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.32,low,0,0,0,69,0,0,0,Socal VSR
12/6/2022,High,active,0,Low Rating,0,High Rating,0,Low Rating,0.28,low,0,0,9,54,0,0,17,Socal VSR
12/7/2022,High,active,0,Low Rating,0,Medium Rating,0,Low Rating,0.27,low,0,0,7,63,0,0,11,Socal VSR
12/8/2022,High,active,0,Low Rating,6,High Rating,0,Low Rating,0.27,low,0,0,20,39,0,0,51,Socal VSR
12/9/2022,High,active,0,Low Rating,0,High Rating,0,Low Rating,0.24,low,0,0,23,34,0,0,68,Socal VSR
12/10/2022,High,active,0,Low Rating,0,High Rating,0,Low Rating,0.2,low,0,0,9,55,0,0,16,Socal VSR
12/11/2022,High,active,0,Low Rating,0,Medium Rating,0,Low Rating,0.18,low,0,0,5,55,0,0,9,Socal VSR
12/12/2022,High,active,0,Low Rating,0,Medium Rating,0,Low Rating,0.16,low,0,0,1,53,0,0,2,Socal VSR
12/13/2022,High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.14,low,0,0,0,66,0,0,0,Socal VSR
12/14/2022,High,active,0,Low Rating,0,Medium Rating,0,Low Rating,0.1,low,0,0,1,72,0,0,1,Socal VSR
12/15/2022,Medium,active,0,Low Rating,0,Medium Rating,0,Low Rating,0.09,low,0,0,2,84,0,0,2,Socal VSR
12/16/2022,High,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.09,low,0,0,4,77,0,0,5,Socal VSR
12/17/2022,Medium,inactive,0,Low Rating,4,Low Rating,0,Low Rating,0.09,low,0,0,0,82,0,0,0,Socal VSR
12/18/2022,Medium,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.09,low,0,0,1,72,0,0,1,Socal VSR
12/19/2022,Medium,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.08,low,0,0,1,67,0,0,1,Socal VSR
12/20/2022,Medium,inactive,0,Low Rating,1,Medium Rating,0,Low Rating,0.09,low,0,0,1,89,0,0,1,Socal VSR
12/21/2022,High,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.08,low,0,0,1,91,0,0,1,Socal VSR
12/22/2022,Medium,inactive,0,Medium Rating,0,Medium Rating,0,Low Rating,0.08,low,0,1,5,63,0,2,8,Socal VSR
12/23/2022,Medium,inactive,0,Medium Rating,0,Low Rating,0,Low Rating,0.1,low,0,1,0,77,0,1,0,Socal VSR
12/24/2022,Medium,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.13,low,0,0,2,57,0,0,4,Socal VSR
12/25/2022,Medium,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.11,low,0,0,0,75,0,0,0,Socal VSR
12/26/2022,Medium,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.11,low,0,0,0,50,0,0,0,Socal VSR
12/27/2022,Medium,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.11,low,0,0,0,51,0,0,0,Socal VSR
12/28/2022,Medium,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.12,low,0,0,0,49,0,0,0,Socal VSR
12/29/2022,Low,inactive,0,Low Rating,4,Medium Rating,0,Low Rating,0.11,low,0,0,2,41,0,0,5,Socal VSR
12/30/2022,Medium,inactive,0,Low Rating,1,Medium Rating,0,Low Rating,0.1,low,0,0,3,39,0,0,8,Socal VSR
12/31/2022,Medium,inactive,0,Medium Rating,0,Medium Rating,0,Low Rating,0.1,low,0,1,2,42,0,2,5,Socal VSR
1/1/2023,Medium,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.1,low,0,0,0,63,0,0,0,Socal VSR
1/2/2023,Medium,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.09,low,0,0,2,50,0,0,4,Socal VSR
1/3/2023,High,inactive,0,Low Rating,0,High Rating,0,Low Rating,0.09,low,0,0,9,35,0,0,26,Socal VSR
1/4/2023,High,inactive,0,Low Rating,0,Low Rating,0,Low Rating,NA,offline,0,0,0,41,0,0,0,Socal VSR
1/5/2023,Medium,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.08,low,0,0,0,54,0,0,0,Socal VSR
1/6/2023,Medium,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.08,low,0,0,0,44,0,0,0,Socal VSR
1/7/2023,Medium,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.09,low,0,0,0,64,0,0,0,Socal VSR
1/8/2023,Medium,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.09,low,0,0,1,49,0,0,2,Socal VSR
1/9/2023,Medium,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.07,low,0,0,0,72,0,0,0,Socal VSR
1/10/2023,Medium,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.07,low,0,0,1,58,0,0,2,Socal VSR
1/11/2023,Medium,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.08,low,0,0,0,41,0,0,0,Socal VSR
1/12/2023,Medium,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.07,low,0,0,0,62,0,0,0,Socal VSR
1/13/2023,Medium,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.07,low,0,0,0,30,0,0,0,Socal VSR
1/14/2023,Medium,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.07,low,0,0,0,40,0,0,0,Socal VSR
1/15/2023,Low,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.06,low,0,0,0,58,0,0,0,Socal VSR
1/16/2023,Low,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.07,low,0,0,0,74,0,0,0,Socal VSR
1/17/2023,Low,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.07,low,0,0,0,74,0,0,0,Socal VSR
